,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
858,red,0,1,0,412.2,0,6,0,859,0,0,0,0,0,0,0,1,0.07961657583106277,0.07961657583106277,0.9203834241689371,0.5768754421935063,0.4231245578064938,0.9203834241689373,-0.9203834241689371,0.0,0.0
859,green,1,1,1,377.2,0,6,1,860,0,0,0,0,0,0,0,1,0.44699373936251113,0.37227956191008926,0.6277204380899106,0.5530062606374889,0.44699373936251113,0.0,0.0,-0.5530062606374889,0.5530062606374888
860,green,1,1,1,406.2,0,6,1,861,0,0,0,0,0,0,0,1,0.6228383485857832,0.4119356892531808,0.5880643107468191,0.37716165141421676,0.6228383485857832,0.0,0.0,-0.37716165141421676,0.37716165141421676
861,green,0,1,1,517.2,1,6,1,862,0,0,0,0,0,0,0,1,0.5607210791263717,0.43927892087362824,0.5607210791263717,0.2572320087904911,0.7427679912095089,-0.43927892087362824,0.4392789208736283,0.0,0.0
862,red,1,1,0,474.2,1,6,0,863,0,0,0,0,0,0,0,1,0.3326094387320763,0.2995972650240212,0.7004027349759788,0.3326094387320763,0.6673905612679236,0.0,0.0,0.6673905612679236,-0.6673905612679236
863,red,1,1,0,439.3,1,6,0,864,0,0,0,0,0,0,0,1,0.5448259013633903,0.3618206373907578,0.6381793626092422,0.5448259013633903,0.45517409863660974,0.0,0.0,0.45517409863660974,-0.45517409863660974
864,red,0,1,0,436.2,0,6,0,865,0,0,0,0,0,0,0,1,0.40472417328343807,0.40472417328343807,0.595275826716562,0.6895618965961425,0.31043810340385747,0.5952758267165619,-0.595275826716562,0.0,0.0
865,red,1,1,0,329.2,1,6,0,866,0,0,0,0,0,0,0,1,0.6307045138370678,0.5940096345517548,0.4059903654482452,0.6307045138370678,0.36929548616293223,0.0,0.0,0.3692954861629322,-0.36929548616293223
866,green,0,1,1,446.1,1,6,1,867,0,0,0,0,0,0,0,1,0.43517957036341676,0.5648204296365832,0.43517957036341676,0.7481328778078118,0.2518671221921883,-0.5648204296365832,0.5648204296365833,0.0,0.0
867,red,1,1,0,451.1,1,6,0,868,0,0,0,0,0,0,0,1,0.6710896954674306,0.3852191578240872,0.6147808421759128,0.6710896954674306,0.32891030453256953,0.0,0.0,0.3289103045325694,-0.32891030453256953
868,green,0,1,1,394.1,1,6,1,869,0,0,0,0,0,0,0,1,0.579142351093765,0.420857648906235,0.579142351093765,0.7756764028644938,0.22432359713550631,-0.420857648906235,0.420857648906235,0.0,0.0
869,red,1,1,0,507.1,1,6,0,870,0,0,0,0,0,0,0,1,0.6900811864608055,0.2870335784061459,0.712966421593854,0.6900811864608055,0.30991881353919454,0.0,0.0,0.3099188135391945,-0.30991881353919454
